8132
20140901170025,10.0.0.2,36451,10.0.0.1,5001,3,23.0-24.0,1179648,9437184
20140901170026,10.0.0.2,36451,10.0.0.1,5001,3,24.0-25.0,1048576,8388608
20140901170027,10.0.0.2,36451,10.0.0.1,5001,3,25.0-26.0,1179648,9437184
20140901170028,10.0.0.2,36451,10.0.0.1,5001,3,26.0-27.0,1310720,10485760
20140901170029,10.0.0.2,36451,10.0.0.1,5001,3,27.0-28.0,1179648,9437184
20140901170030,10.0.0.2,36451,10.0.0.1,5001,3,28.0-29.0,1179648,9437184
20140901170031,10.0.0.2,36451,10.0.0.1,5001,3,29.0-30.0,1179648,9437184
20140901170032,10.0.0.2,36451,10.0.0.1,5001,3,30.0-31.0,1310720,10485760
20140901170033,10.0.0.2,36451,10.0.0.1,5001,3,31.0-32.0,1179648,9437184
20140901170034,10.0.0.2,36451,10.0.0.1,5001,3,32.0-33.0,1179648,9437184
20140901170035,10.0.0.2,36451,10.0.0.1,5001,3,33.0-34.0,1048576,8388608
20140901170036,10.0.0.2,36451,10.0.0.1,5001,3,34.0-35.0,1310720,10485760
20140901170037,10.0.0.2,36451,10.0.0.1,5001,3,35.0-36.0,1179648,9437184
20140901170038,10.0.0.2,36451,10.0.0.1,5001,3,36.0-37.0,1179648,9437184
20140901170039,10.0.0.2,36451,10.0.0.1,5001,3,37.0-38.0,1179648,9437184
20140901170040,10.0.0.2,36451,10.0.0.1,5001,3,38.0-39.0,1179648,9437184
20140901170041,10.0.0.2,36451,10.0.0.1,5001,3,39.0-40.0,1310720,10485760
20140901170042,10.0.0.2,36451,10.0.0.1,5001,3,40.0-41.0,1179648,9437184
20140901170043,10.0.0.2,36451,10.0.0.1,5001,3,41.0-42.0,1048576,8388608
20140901170044,10.0.0.2,36451,10.0.0.1,5001,3,42.0-43.0,1179648,9437184
20140901170045,10.0.0.2,36451,10.0.0.1,5001,3,43.0-44.0,1310720,10485760
20140901170046,10.0.0.2,36451,10.0.0.1,5001,3,44.0-45.0,1179648,9437184
20140901170047,10.0.0.2,36451,10.0.0.1,5001,3,45.0-46.0,1179648,9437184
20140901170048,10.0.0.2,36451,10.0.0.1,5001,3,46.0-47.0,1179648,9437184
20140901170049,10.0.0.2,36451,10.0.0.1,5001,3,47.0-48.0,1310720,10485760
20140901170050,10.0.0.2,36451,10.0.0.1,5001,3,48.0-49.0,1179648,9437184
20140901170051,10.0.0.2,36451,10.0.0.1,5001,3,49.0-50.0,1179648,9437184
20140901170052,10.0.0.2,36451,10.0.0.1,5001,3,50.0-51.0,1048576,8388608
20140901170053,10.0.0.2,36451,10.0.0.1,5001,3,51.0-52.0,1179648,9437184
20140901170054,10.0.0.2,36451,10.0.0.1,5001,3,52.0-53.0,1310720,10485760
20140901170055,10.0.0.2,36451,10.0.0.1,5001,3,53.0-54.0,1179648,9437184
20140901170056,10.0.0.2,36451,10.0.0.1,5001,3,54.0-55.0,1179648,9437184
20140901170057,10.0.0.2,36451,10.0.0.1,5001,3,55.0-56.0,1179648,9437184
20140901170058,10.0.0.2,36451,10.0.0.1,5001,3,56.0-57.0,1310720,10485760
20140901170059,10.0.0.2,36451,10.0.0.1,5001,3,57.0-58.0,1179648,9437184
20140901170100,10.0.0.2,36451,10.0.0.1,5001,3,58.0-59.0,1179648,9437184
20140901170101,10.0.0.2,36451,10.0.0.1,5001,3,59.0-60.0,1179648,9437184
20140901170101,10.0.0.2,36451,10.0.0.1,5001,3,0.0-60.2,72220672,9600673
